City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
298,Kavieng,PG,2020-01-04 00:47:36,-2.57,150.8,84.83,68,100,2.64
299,Callaway,US,2020-01-04 00:47:36,46.98,-95.91,26.6,86,90,3.36
300,Port Hardy,CA,2020-01-04 00:43:37,50.7,-127.42,50.0,87,90,18.34
301,Pastos Bons,BR,2020-01-04 00:47:37,-6.6,-44.09,72.48,87,90,1.79
302,Nanchang,CN,2020-01-04 00:47:37,28.68,115.89,47.93,85,100,3.71
303,Bassila,BJ,2020-01-04 00:47:37,9.0,1.66,64.89,19,0,6.71
304,Shelburne,CA,2020-01-04 00:47:38,44.08,-80.2,39.2,93,90,4.29
305,Bambous Virieux,MU,2020-01-04 00:47:38,-20.34,57.76,77.0,94,40,12.15
306,Lavrentiya,RU,2020-01-04 00:47:38,65.58,-170.99,-14.87,92,76,9.48
307,Port-Gentil,GA,2020-01-04 00:47:39,-0.72,8.78,82.15,79,100,11.79
308,Teya,MX,2020-01-04 00:47:39,21.05,-89.07,86.0,62,75,8.05
309,Olinda,AU,2020-01-04 00:47:39,-37.84,145.39,87.01,42,0,12.75
310,San Quintin,PH,2020-01-04 00:47:39,17.54,120.52,69.89,76,5,4.72
311,Luau,CD,2020-01-04 00:47:40,-10.7,22.23,63.27,97,100,0.09
312,Tornio,FI,2020-01-04 00:47:40,61.12,27.27,32.0,77,46,9.17
313,Salinas,US,2020-01-04 00:47:40,36.67,-121.66,64.99,48,1,4.27
314,Craig,US,2020-01-04 00:43:33,40.52,-107.55,30.2,79,90,1.01
315,Yumen,CN,2020-01-04 00:47:41,40.29,97.04,14.79,61,66,0.54
316,Deputatskiy,RU,2020-01-04 00:47:41,69.3,139.9,-20.7,95,0,2.35
317,Cidreira,BR,2020-01-04 00:47:42,-30.17,-50.22,72.64,80,8,26.24
318,Campbeltown,GB,2020-01-04 00:47:42,55.43,-5.61,48.2,81,90,24.16
319,Lloydminster,CA,2020-01-04 00:47:42,53.28,-110.01,12.2,92,75,9.17
320,Avera,US,2020-01-04 00:47:43,33.19,-82.53,71.6,88,90,11.41
321,Komsomolskiy,RU,2020-01-04 00:47:43,67.55,63.78,12.38,88,96,9.53
322,Nikolskoye,RU,2020-01-04 00:47:43,59.7,30.79,39.2,88,75,13.42
323,Makakilo City,US,2020-01-04 00:47:44,21.35,-158.09,80.6,88,75,4.7
324,Ranong,TH,2020-01-04 00:47:44,9.96,98.62,77.0,83,40,3.36
325,Krutikha,RU,2020-01-04 00:47:44,53.96,81.21,10.15,96,84,7.38
326,Alandi,IN,2020-01-04 00:47:45,18.68,73.9,59.95,73,11,3.09
327,Kangaatsiaq,GL,2020-01-04 00:47:45,68.31,-53.46,18.86,77,100,6.93
328,Imeni Poliny Osipenko,RU,2020-01-04 00:47:45,52.42,136.49,-11.63,91,0,3.0
329,Xuddur,SO,2020-01-04 00:47:45,4.12,43.89,74.68,57,68,14.07
330,Kulunda,RU,2020-01-04 00:47:46,52.57,78.94,11.89,95,78,7.36
331,Cap Malheureux,MU,2020-01-04 00:47:46,-19.98,57.61,77.0,94,40,8.68
332,Gisenyi,CD,2020-01-04 00:47:47,-1.69,29.26,52.14,92,100,1.59
333,Saint-Augustin,CA,2020-01-04 00:47:47,45.63,-73.98,41.0,86,90,3.36
334,Touros,BR,2020-01-04 00:47:47,-5.2,-35.46,80.6,78,75,11.41
335,Khudumelapye,BW,2020-01-04 00:47:48,-23.91,24.95,75.92,51,21,7.07
336,Vermilion,CA,2020-01-04 00:45:21,53.35,-110.85,12.2,92,75,9.17
337,Consolacion Del Sur,CU,2020-01-04 00:47:48,22.5,-83.51,74.55,89,87,5.7
338,Sisimiut,GL,2020-01-04 00:47:49,66.94,-53.67,10.65,74,97,4.43
339,Yulara,AU,2020-01-04 00:47:49,-25.24,130.99,75.2,83,40,17.22
340,Teknaf,BD,2020-01-04 00:47:50,20.86,92.31,64.08,98,100,2.53
341,Barstow,US,2020-01-04 00:47:50,31.46,-103.39,51.8,57,1,4.7
342,San Rafael Del Sur,NI,2020-01-04 00:47:50,11.85,-86.44,82.4,69,40,9.17
343,Maldonado,UY,2020-01-04 00:44:06,-34.91,-54.96,69.8,73,0,11.41
344,Nokaneng,BW,2020-01-04 00:47:51,-19.66,22.19,74.52,76,78,4.83
345,Jaciara,BR,2020-01-04 00:47:51,-15.95,-54.98,74.32,89,54,3.09
346,The Valley,AI,2020-01-04 00:47:45,18.22,-63.06,79.0,78,20,5.82
347,Aldan,RU,2020-01-04 00:47:52,58.61,125.39,0.57,94,100,7.76
348,Husavik,CA,2020-01-04 00:47:52,50.56,-96.99,30.0,92,91,5.01
349,Aromashevo,RU,2020-01-04 00:47:52,56.86,68.64,13.96,87,100,17.02
350,San Carlos De Bariloche,AR,2020-01-04 00:47:52,-41.13,-71.31,66.2,52,20,23.04
351,Mizdah,LY,2020-01-04 00:47:53,31.45,12.98,43.2,55,0,9.95
352,Borinskoye,RU,2020-01-04 00:47:53,52.46,39.37,30.2,92,90,17.9
353,Ust-Ishim,RU,2020-01-04 00:47:53,57.69,71.17,12.52,87,100,12.88
354,Annau,TM,2020-01-04 00:47:53,37.89,58.52,41.0,86,90,6.93
355,Whitefish,US,2020-01-04 00:47:53,48.41,-114.33,43.0,86,1,2.75
356,Praia,BR,2020-01-04 00:47:54,-20.25,-43.81,69.8,94,90,4.7
357,Lagoa,PT,2020-01-04 00:47:54,37.14,-8.45,52.0,81,39,2.24
358,Chapais,CA,2020-01-04 00:47:54,49.78,-74.86,26.6,86,90,10.29
359,Vostok,RU,2020-01-04 00:47:54,46.45,135.83,-11.36,94,16,4.74
360,Chuy,UY,2020-01-04 00:45:43,-33.69,-53.46,66.42,80,0,8.97
361,Amapa,HN,2020-01-04 00:47:55,15.09,-87.97,84.2,54,20,11.41
362,Aquiraz,BR,2020-01-04 00:47:55,-3.9,-38.39,86.0,74,7,6.93
363,Tomatlan,MX,2020-01-04 00:47:55,19.93,-105.25,69.04,60,9,2.71
364,Grindavik,IS,2020-01-04 00:47:56,63.84,-22.43,21.2,67,71,8.05
365,Jumla,NP,2020-01-04 00:47:56,29.28,82.18,16.02,83,41,5.73
366,Zabol,IR,2020-01-04 00:47:56,31.03,61.49,44.6,70,45,4.7
367,Vardo,US,2020-01-04 00:47:57,39.62,-77.74,48.99,93,90,5.82
368,Nizhniy Baskunchak,RU,2020-01-04 00:47:57,48.22,46.83,27.91,84,0,8.19
369,Dunedin,NZ,2020-01-04 00:47:57,-45.87,170.5,57.0,47,97,32.01
370,Petropavlovsk-Kamchatskiy,RU,2020-01-04 00:47:57,53.05,158.65,8.6,78,75,6.71
371,Batemans Bay,AU,2020-01-04 00:47:58,-35.71,150.18,104.0,20,0,14.0
372,Priyutnoye,RU,2020-01-04 00:47:58,46.1,43.51,24.01,92,0,11.01
373,Kaeo,NZ,2020-01-04 00:47:58,-35.1,173.78,73.0,49,99,10.0
374,Houston,US,2020-01-04 00:43:46,29.76,-95.37,57.99,76,1,10.29
375,Tymovskoye,RU,2020-01-04 00:47:58,50.85,142.66,1.08,95,100,2.17
376,Pangnirtung,CA,2020-01-04 00:47:59,66.15,-65.72,5.16,95,100,0.4
377,Taltal,CL,2020-01-04 00:47:59,-25.41,-70.49,59.54,86,2,3.18
378,Marzuq,YE,2020-01-04 00:47:59,14.4,46.47,58.12,85,0,2.73
379,Honningsvag,NO,2020-01-04 00:48:00,70.98,25.97,36.66,73,39,11.65
380,Terrace,CA,2020-01-04 00:48:00,54.52,-128.61,28.4,92,90,6.93
381,Neryungri,RU,2020-01-04 00:48:00,56.66,124.71,-0.38,87,93,4.72
382,Gerash,IR,2020-01-04 00:48:00,27.67,54.14,53.6,87,75,1.97
383,Kailua,US,2020-01-04 00:45:41,21.39,-157.74,80.6,65,90,16.11
384,Ketou,BJ,2020-01-04 00:48:01,7.36,2.6,73.94,16,64,5.73
385,Natchez,US,2020-01-04 00:43:34,31.56,-91.4,60.8,93,90,3.36
386,Fasa,IR,2020-01-04 00:48:01,28.94,53.65,50.0,93,90,5.39
387,Anadyr,RU,2020-01-04 00:48:01,64.73,177.51,-32.8,73,0,15.66
388,Fairbanks,US,2020-01-04 00:45:05,64.84,-147.72,-5.01,74,1,3.22
389,Fairlie,US,2020-01-04 00:48:02,33.31,-95.96,54.0,66,1,5.82
390,Sampang,ID,2020-01-04 00:48:02,-7.54,109.46,76.87,87,100,1.05
391,Arethousa,GR,2020-01-04 00:48:03,40.74,23.59,41.0,80,0,3.36
392,Oistins,BB,2020-01-04 00:48:03,13.07,-59.53,78.8,74,20,6.93
393,Karasjok,NO,2020-01-04 00:48:03,69.47,25.52,28.4,92,75,32.21
394,Zyryanovsk,KZ,2020-01-04 00:48:03,49.74,84.27,7.23,71,82,0.76
395,Nikolsk,RU,2020-01-04 00:48:04,59.53,45.45,30.43,91,100,10.87
396,Ammon,US,2020-01-04 00:47:54,43.47,-111.97,26.6,85,75,3.36
397,Namibe,AO,2020-01-04 00:48:04,-15.19,12.15,72.25,95,100,7.23
398,Khelyulya,RU,2020-01-04 00:48:04,61.73,30.68,35.96,83,92,17.18
399,Polyarnyy,RU,2020-01-04 00:48:05,69.2,33.45,28.4,74,75,11.18
400,Agapovka,RU,2020-01-04 00:48:06,53.3,59.13,19.4,85,90,26.84
401,Warrington,GB,2020-01-04 00:48:06,53.39,-2.59,46.0,81,40,6.93
402,Plymouth,GB,2020-01-04 00:48:06,50.37,-4.14,46.4,75,2,10.29
403,Kitimat,CA,2020-01-04 00:45:16,54.02,-128.69,28.4,92,90,6.93
404,Vaijapur,IN,2020-01-04 00:48:07,19.92,74.72,60.1,85,17,6.24
405,Vanimo,PG,2020-01-04 00:48:07,-2.67,141.3,82.71,74,100,10.42
406,Kropotkin,RU,2020-01-04 00:48:08,45.43,40.58,32.0,74,0,5.1
407,Coxim,BR,2020-01-04 00:48:08,-18.5,-54.75,78.66,69,4,1.9
408,Huicheng,CN,2020-01-04 00:48:08,23.03,116.29,62.6,88,75,2.24
409,Billings,US,2020-01-04 00:46:23,45.79,-108.5,44.6,36,40,17.22
410,Doka,SD,2020-01-04 00:48:09,13.52,35.76,72.57,31,10,15.41
411,Chokurdakh,RU,2020-01-04 00:48:09,70.62,147.9,-17.07,96,14,5.73
412,Andreapol,RU,2020-01-04 00:48:09,56.65,32.27,31.41,89,85,12.12
413,Skjervoy,NO,2020-01-04 00:47:25,70.03,20.97,33.55,68,63,11.81
414,Basco,US,2020-01-04 00:48:10,40.33,-91.2,35.6,100,75,3.36
415,Torata,EC,2020-01-04 00:48:10,-3.6,-79.89,89.6,78,75,5.82
416,Moundsville,US,2020-01-04 00:48:11,39.92,-80.74,51.01,100,90,2.17
417,Souillac,FR,2020-01-04 00:48:11,45.6,-0.6,48.99,100,90,3.36
418,Moranbah,AU,2020-01-04 00:48:11,-22.0,148.04,84.34,36,3,15.86
419,Kushima,JP,2020-01-04 00:48:12,31.5,131.29,48.2,65,0,10.29
420,Matara,BI,2020-01-04 00:48:12,-3.48,29.48,57.99,85,59,3.94
421,Mount Gambier,AU,2020-01-04 00:48:12,-37.83,140.78,60.8,77,90,18.34
422,Cockburn Town,TC,2020-01-04 00:48:12,21.46,-71.14,79.18,82,19,20.11
423,Vestmanna,FO,2020-01-04 00:48:13,62.16,-7.17,33.8,69,42,20.8
424,Dunmore East,IE,2020-01-04 00:48:13,52.15,-6.99,44.01,82,51,5.01
425,Portland,US,2020-01-04 00:48:14,43.66,-70.25,43.0,87,90,10.76
426,Dubrovka,RU,2020-01-04 00:48:14,59.85,30.93,39.2,73,75,13.42
427,West Richland,US,2020-01-04 00:48:14,46.3,-119.35,55.0,32,1,9.26
428,Ulladulla,AU,2020-01-04 00:48:14,-35.36,150.48,104.0,31,0,9.17
429,Novaya Ladoga,RU,2020-01-04 00:48:15,60.11,32.31,39.7,89,100,12.93
430,Nerchinskiy Zavod,RU,2020-01-04 00:48:15,51.31,119.61,-11.07,96,14,3.94
431,Bouca,CF,2020-01-04 00:48:16,6.51,18.28,66.4,27,69,5.46
432,Upanema,BR,2020-01-04 00:48:16,-5.64,-37.26,82.4,78,20,10.29
433,Zverinogolovskoye,RU,2020-01-04 00:48:16,54.46,64.85,9.84,85,100,15.43
434,Miyang,CN,2020-01-04 00:48:16,24.4,103.44,51.19,98,96,2.91
435,Lianran,CN,2020-01-04 00:48:17,24.92,102.47,55.99,100,75,4.47
436,Tunduma,ZM,2020-01-04 00:48:17,-9.31,32.77,61.65,95,99,1.97
437,Los Llanos De Aridane,ES,2020-01-04 00:44:07,28.66,-17.92,64.4,52,7,11.41
438,El Sauzal,AR,2020-01-04 00:48:17,-24.3,-64.96,75.2,69,40,3.36
439,Zapolyarnyy,RU,2020-01-04 00:48:18,69.43,30.82,30.2,92,90,17.22
440,Calama,CL,2020-01-04 00:48:18,-22.46,-68.93,66.2,42,85,23.04
441,Namtsy,RU,2020-01-04 00:48:18,62.72,129.66,-34.6,65,100,4.47
442,Cukai,MY,2020-01-04 00:48:18,4.25,103.42,80.6,83,40,11.41
443,Koumac,NC,2020-01-04 00:48:19,-20.56,164.28,80.65,58,35,5.23
444,Coquimbo,CL,2020-01-04 00:48:19,-29.95,-71.34,60.8,82,90,8.05
445,Jacareacanga,BR,2020-01-04 00:48:19,-6.22,-57.76,72.25,99,100,2.66
446,Disraeli,CA,2020-01-04 00:48:20,45.9,-71.36,37.4,93,90,6.93
447,Hamilton,CA,2020-01-04 00:45:12,43.26,-79.87,43.0,86,90,4.7
448,Yemtsa,RU,2020-01-04 00:48:20,63.06,40.33,36.0,95,100,15.64
449,Zarya,RU,2020-01-04 00:48:20,44.89,37.47,39.2,86,75,2.24
450,Gombong,ID,2020-01-04 00:48:21,-7.19,109.31,77.95,82,100,2.8
451,Tual,ID,2020-01-04 00:48:21,-5.67,132.75,83.52,76,100,14.45
452,Northampton,AU,2020-01-04 00:45:44,-28.35,114.63,69.8,35,0,26.4
453,Natal,BR,2020-01-04 00:48:22,-5.81,-35.21,80.6,78,20,10.29
454,Atbasar,KZ,2020-01-04 00:48:22,51.81,68.36,18.45,94,100,10.71
455,Cabra,ES,2020-01-04 00:48:22,37.47,-4.43,50.0,100,20,3.76
456,Klaksvik,FO,2020-01-04 00:48:23,62.23,-6.59,33.8,69,57,20.8
457,Sulangan,PH,2020-01-04 00:48:23,11.14,123.72,80.51,78,65,13.91
458,Alice Springs,AU,2020-01-04 00:48:23,-23.7,133.88,91.4,27,70,11.41
459,Adrar,DZ,2020-01-04 00:48:24,27.87,-0.29,44.6,39,95,10.29
460,Kenai,US,2020-01-04 00:48:24,60.55,-151.26,12.0,72,90,14.99
461,Dunmanway,IE,2020-01-04 00:48:25,51.72,-9.12,44.01,81,75,6.93
462,San Cristobal,HN,2020-01-04 00:48:26,14.68,-86.92,69.08,71,50,7.94
463,Scarborough,GB,2020-01-04 00:48:26,54.28,-0.41,46.0,87,67,14.99
464,Verkhovyna,UA,2020-01-04 00:48:26,48.15,24.83,26.35,65,0,6.2
465,Orotukan,RU,2020-01-04 00:48:26,62.26,151.67,-1.52,99,100,3.02
466,Pochutla,MX,2020-01-04 00:48:26,15.74,-96.47,84.2,69,75,8.05
467,Oceanside,US,2020-01-04 00:48:27,33.2,-117.38,70.0,32,1,4.7
468,Cape Canaveral,US,2020-01-04 00:48:27,28.41,-80.6,75.99,100,1,13.87
469,Solnechnyy,RU,2020-01-04 00:48:27,50.72,136.64,-7.33,85,0,0.89
470,Virginia Beach,US,2020-01-04 00:48:27,36.85,-75.98,59.0,93,90,11.01
471,Palmer,AU,2020-01-04 00:48:28,-34.85,139.16,73.99,64,75,17.22
472,Kharan,PK,2020-01-04 00:48:28,28.58,65.42,53.53,69,1,2.48
473,Manadhoo,MV,2020-01-04 00:48:28,5.77,73.38,82.18,77,45,11.63
474,Harer,US,2020-01-04 00:48:28,42.19,-111.17,30.0,79,1,5.82
475,Bongandanga,CD,2020-01-04 00:48:29,1.51,21.07,71.01,44,86,2.48
476,Zhuzhou,CN,2020-01-04 00:48:29,27.84,113.15,42.8,100,90,2.24
477,Linxia,CN,2020-01-04 00:48:29,35.6,103.21,25.63,59,100,1.21
478,Zhifang,CN,2020-01-04 00:48:29,30.35,114.31,42.8,93,90,2.19
479,Zavodskoy,RU,2020-01-04 00:48:30,43.1,44.65,26.6,72,54,0.2
480,Dukat,AL,2020-01-04 00:48:30,40.25,19.57,46.0,76,0,11.88
481,Bayan,CN,2020-01-04 00:48:30,36.1,102.26,20.25,48,100,0.94
482,College,US,2020-01-04 00:48:30,64.86,-147.8,-5.01,74,1,3.74
483,Vila Franca Do Campo,PT,2020-01-04 00:48:31,37.72,-25.43,62.6,82,75,8.05
484,Barrhead,CA,2020-01-04 00:48:31,54.12,-114.4,21.2,92,90,11.41
485,Egvekinot,RU,2020-01-04 00:48:31,66.32,-179.17,-12.95,74,0,10.56
486,Zahir Pir,PK,2020-01-04 00:48:32,28.81,70.52,56.3,33,0,11.03
487,Elko,US,2020-01-04 00:48:32,40.83,-115.76,46.4,45,1,3.36
488,Oktyabrskiy,RU,2020-01-04 00:48:33,55.61,37.97,30.2,86,75,11.18
489,Rocha,UY,2020-01-04 00:48:33,-34.48,-54.34,61.0,90,0,6.55
490,Lorengau,PG,2020-01-04 00:48:33,-2.02,147.27,84.52,74,91,6.64
491,Waingapu,ID,2020-01-04 00:48:33,-9.65,120.26,84.02,77,99,20.51
492,Soledade,BR,2020-01-04 00:48:33,-7.06,-36.37,75.2,83,20,14.99
493,Pajacuaran,MX,2020-01-04 00:48:34,20.12,-102.57,61.45,47,6,4.14
494,Altar,MX,2020-01-04 00:48:34,30.72,-111.84,60.01,39,0,1.99
495,Severobaykalsk,RU,2020-01-04 00:48:34,55.65,109.32,25.57,89,100,9.55
496,Tisul,RU,2020-01-04 00:48:34,55.76,88.31,20.25,88,60,11.9
497,Jalu,LY,2020-01-04 00:48:35,29.03,21.55,48.25,87,11,10.07
498,Derzhavinsk,KZ,2020-01-04 00:48:35,51.1,66.31,20.68,95,85,8.37
499,Buique,BR,2020-01-04 00:48:35,-8.62,-37.16,74.32,72,50,6.62
500,Ciorasti,RO,2020-01-04 00:48:36,45.43,27.3,32.68,66,8,3.53
501,Faya,SA,2020-01-04 00:48:36,18.39,42.45,57.2,54,0,5.57
502,Mapastepec,MX,2020-01-04 00:48:36,15.44,-92.9,75.76,80,94,2.42
503,Churapcha,RU,2020-01-04 00:48:37,62.0,132.43,-31.88,96,29,6.15
504,Christchurch,NZ,2020-01-04 00:48:37,-43.53,172.64,66.99,48,63,13.87
505,Mandalgovi,MN,2020-01-04 00:48:38,45.76,106.27,11.61,47,0,5.12
506,Acajutla,SV,2020-01-04 00:48:38,13.59,-89.83,72.0,96,1,1.99
507,Rongcheng,CN,2020-01-04 00:48:38,37.16,122.42,36.34,65,83,10.76
508,Alihe,CN,2020-01-04 00:48:39,50.57,123.73,-10.61,90,0,4.14
509,Sana,CF,2020-01-04 00:48:39,4.87,22.71,71.82,41,100,5.21
510,Sorland,NO,2020-01-04 00:48:39,67.67,12.69,30.2,100,75,11.41
511,Lasa,CY,2020-01-04 00:48:39,34.92,32.53,48.2,87,20,6.93
512,Hafizabad,PK,2020-01-04 00:48:40,32.07,73.69,47.71,62,0,1.45
513,Teahupoo,PF,2020-01-04 00:48:40,-17.83,-149.27,86.0,70,75,17.22
514,Dauphin,CA,2020-01-04 00:48:41,51.15,-100.04,26.6,86,90,11.41
515,Ginda,IN,2020-01-04 00:48:41,30.69,78.49,34.23,74,25,4.12
516,Kedougou,SN,2020-01-04 00:48:41,12.56,-12.19,66.43,14,19,3.96
517,Laguna,BZ,2020-01-04 00:48:41,16.17,-88.94,78.8,83,20,4.7
518,Tessalit,ML,2020-01-04 00:48:42,20.2,1.01,51.53,30,14,12.48
519,Hambantota,LK,2020-01-04 00:48:42,6.12,81.12,75.2,100,5,3.36
520,Belyy Yar,RU,2020-01-04 00:48:42,53.6,91.39,14.0,85,92,2.24
521,Hirado,JP,2020-01-04 00:48:43,33.32,129.49,53.01,53,25,6.93
522,General Roca,AR,2020-01-04 00:48:43,-39.03,-67.58,93.2,15,40,11.41
523,Comodoro Rivadavia,AR,2020-01-04 00:48:43,-45.87,-67.48,78.8,16,20,23.04
524,Rundu,NA,2020-01-04 00:48:43,-17.91,19.77,71.6,88,99,1.12
525,Oranjestad,AW,2020-01-04 00:48:44,12.52,-70.03,80.6,74,20,16.11
526,Grants Pass,US,2020-01-04 00:46:36,42.44,-123.33,48.99,76,1,2.13
527,Eisenach,DE,2020-01-04 00:48:44,50.98,10.32,41.0,93,75,14.99
528,Raymondville,US,2020-01-04 00:48:44,37.34,-91.83,39.0,86,20,3.36
529,Shache,CN,2020-01-04 00:48:45,38.42,77.24,22.12,68,100,4.72
530,Plettenberg Bay,ZA,2020-01-04 00:48:45,-34.05,23.37,68.13,88,71,5.01
531,Yar-Sale,RU,2020-01-04 00:48:45,66.83,70.83,5.25,97,94,9.22
532,Okhotsk,RU,2020-01-04 00:48:45,59.36,143.24,13.87,87,100,19.33
533,Haines Junction,CA,2020-01-04 00:48:45,60.75,-137.51,-6.61,99,99,6.67
534,Mount Pleasant,US,2020-01-04 00:48:46,33.16,-94.97,55.4,62,1,9.17
535,Ishigaki,JP,2020-01-04 00:48:46,24.34,124.16,69.8,73,40,10.29
536,Blairmore,CA,2020-01-04 00:48:46,49.61,-114.44,43.0,56,1,36.48
537,Dicabisagan,PH,2020-01-04 00:48:47,17.08,122.42,73.6,86,81,7.94
538,Maceio,BR,2020-01-04 00:45:47,-9.67,-35.74,77.0,88,20,6.93
539,Cururupu,BR,2020-01-04 00:48:47,-1.82,-44.87,75.99,91,90,2.42
540,Yola,NG,2020-01-04 00:48:47,9.26,12.45,64.09,34,0,9.28
541,Watertown,US,2020-01-04 00:48:48,44.9,-97.12,21.99,85,1,11.41
542,Mount Isa,AU,2020-01-04 00:48:48,-20.73,139.49,95.0,32,0,17.22
543,Cravo Norte,CO,2020-01-04 00:48:48,6.3,-70.2,80.22,61,96,7.31
544,Sandwick,GB,2020-01-04 00:48:48,54.57,-2.89,46.99,93,100,23.04
545,Santo Antonio Do Taua,BR,2020-01-04 00:48:48,-1.15,-48.13,77.0,88,40,5.82
546,Gamba,CN,2020-01-04 00:48:49,28.28,88.52,6.12,80,89,3.27
547,Araouane,ML,2020-01-04 00:48:49,18.9,-3.53,56.5,25,77,11.39
